724940,"SAN FRANCISCO INTL AP",CA,-8.0,37.617,-122.400,2
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
11/14/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.4,A,7,9.4,A,7,100,A,7,1020,A,7,220,A,7,1.5,A,7,16000,A,7,77777,A,7,1.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,10.6,A,7,10.6,A,7,100,A,7,1020,A,7,0,A,7,0.0,A,7,14400,A,7,77777,A,7,1.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,07:00,3,221,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,10.0,A,7,10.0,A,7,100,A,7,1020,A,7,160,A,7,1.5,A,7,14400,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,08:00,160,1398,61,2,8,284,2,15,29,2,8,6300,2,8,17000,2,15,4300,2,8,520,2,19,0,E,9,0,E,9,11.7,A,7,11.7,A,7,100,A,7,1021,A,7,0,A,7,0.0,A,7,12800,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,09:00,390,1398,213,2,8,415,2,15,96,2,8,22100,2,8,35800,2,15,12100,2,8,1790,2,19,0,E,9,0,E,9,13.3,A,7,12.8,A,7,97,A,7,1021,A,7,140,A,7,1.5,A,7,14400,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,10:00,578,1398,292,2,8,231,2,15,196,2,8,31500,2,8,22800,2,15,22000,2,8,4630,2,19,4,E,9,4,E,9,15.0,A,7,11.7,A,7,81,A,7,1021,A,7,90,A,7,2.6,A,7,14400,A,7,77777,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,11:00,708,1398,341,2,8,142,2,15,269,2,8,36700,2,8,14500,2,15,29300,2,8,6740,2,19,10,E,9,9,E,9,15.0,A,7,11.7,A,7,81,A,7,1021,A,7,0,A,7,0.0,A,7,14400,A,7,77777,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,12:00,772,1398,416,2,8,305,2,15,247,2,8,44400,2,8,32100,2,15,26600,2,8,5950,2,19,10,E,9,7,E,9,15.0,A,7,12.2,A,7,83,A,7,1021,A,7,50,A,7,1.5,A,7,12800,A,7,7620,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,13:00,765,1398,430,2,8,370,2,15,226,2,8,46100,2,8,38900,2,15,24700,2,8,5330,2,19,9,E,9,8,E,9,16.1,A,7,13.9,A,7,87,A,7,1020,A,7,0,A,7,0.0,A,7,11200,A,7,7620,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,14:00,687,1398,416,2,8,464,2,15,187,2,8,43400,2,8,46300,2,15,20600,2,8,3970,2,19,10,E,9,9,E,9,17.2,A,7,12.2,A,7,72,A,7,1020,A,7,0,A,7,0.0,A,7,11200,A,7,7620,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,15:00,544,1398,287,2,8,200,2,15,209,2,8,30700,2,8,19400,2,15,23100,2,8,4880,2,19,8,E,9,8,E,9,17.2,A,7,11.7,A,7,70,A,7,1019,A,7,0,A,7,0.0,A,7,11200,A,7,7620,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,16:00,347,1398,155,2,8,89,2,15,133,2,8,16900,2,8,7900,2,15,15000,2,8,3090,2,19,10,E,9,9,E,9,16.7,A,7,11.7,A,7,72,A,7,1019,A,7,0,A,7,0.0,A,7,11200,A,7,7620,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,17:00,111,1340,25,2,8,45,2,15,21,2,8,2800,2,8,2300,2,15,2600,2,8,440,2,19,10,E,9,8,E,9,16.1,A,7,12.2,A,7,78,A,7,1019,A,7,0,A,7,0.0,A,7,12800,A,7,6096,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,4,E,9,15.6,A,7,12.8,A,7,83,A,7,1019,A,7,360,A,7,3.1,A,7,14400,A,7,6096,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,5,E,9,15.0,A,7,12.2,A,7,83,A,7,1019,A,7,20,A,7,1.5,A,7,14400,A,7,6096,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,4,E,9,15.0,A,7,12.8,A,7,87,A,7,1019,A,7,20,A,7,1.5,A,7,12800,A,7,6096,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,4,E,9,14.4,A,7,12.8,A,7,90,A,7,1019,A,7,0,A,7,0.0,A,7,12800,A,7,6096,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,4,E,9,13.9,A,7,11.7,A,7,87,A,7,1020,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,4,E,9,14.4,A,7,12.8,A,7,90,A,7,1019,A,7,80,A,7,3.1,A,7,12800,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,4,E,9,13.9,A,7,12.2,A,7,89,A,7,1019,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,5,E,9,12.8,A,7,11.7,A,7,93,A,7,1019,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,4,E,9,12.2,A,7,11.1,A,7,93,A,7,1019,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,4,E,9,12.2,A,7,11.1,A,7,93,A,7,1019,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,5,E,9,11.7,A,7,11.1,A,7,96,A,7,1018,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,4,E,9,11.7,A,7,11.1,A,7,96,A,7,1019,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,5,E,9,11.7,A,7,10.6,A,7,93,A,7,1019,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,07:00,2,198,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,7,E,9,11.7,A,7,11.1,A,7,96,A,7,1019,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,08:00,155,1399,38,2,8,26,2,15,36,2,8,4300,2,8,1700,2,15,4100,2,8,870,2,19,10,E,9,5,E,9,12.8,A,7,11.7,A,7,93,A,7,1020,A,7,0,A,7,0.0,A,7,9600,A,7,7620,A,7,2.2,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,09:00,385,1399,138,2,8,71,2,15,119,2,8,15200,2,8,6400,2,15,13400,2,8,3010,2,19,10,E,9,7,E,9,13.9,A,7,12.2,A,7,89,A,7,1020,A,7,160,A,7,1.5,A,7,9600,A,7,7620,A,7,2.3,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,10:00,573,1399,179,2,8,23,2,15,170,2,8,20200,2,8,1800,2,15,19400,2,8,6320,2,19,10,E,9,7,E,9,14.4,A,7,12.8,A,7,90,A,7,1020,A,7,0,A,7,0.0,A,7,9600,A,7,6096,A,7,2.4,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,11:00,703,1399,301,2,8,94,2,15,254,2,8,33000,2,8,9400,2,15,28300,2,8,7310,2,19,10,E,9,7,E,9,15.0,A,7,12.2,A,7,83,A,7,1020,A,7,90,A,7,1.5,A,7,8000,A,7,6096,A,7,2.5,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,12:00,767,1399,339,2,8,96,2,15,286,2,8,37200,2,8,9700,2,15,31800,2,8,8480,2,19,10,B,8,7,B,8,15.0,A,7,12.8,A,7,87,A,7,1019,A,7,0,A,7,0.0,A,7,9600,A,7,6096,A,7,2.6,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,13:00,760,1399,329,2,8,109,2,15,269,2,8,36000,2,8,11000,2,15,30000,2,8,8050,2,19,10,E,9,8,E,9,15.6,A,7,12.8,A,7,83,A,7,1018,A,7,20,A,7,1.5,A,7,9600,A,7,6096,A,7,2.6,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,14:00,683,1399,389,2,8,322,2,15,231,2,8,41100,2,8,33200,2,15,24800,2,8,5350,2,19,10,E,9,6,E,9,15.6,A,7,13.3,A,7,86,A,7,1018,A,7,0,A,7,0.0,A,7,9600,A,7,7620,A,7,2.5,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,15:00,540,1399,210,2,8,77,2,15,180,2,8,23000,2,8,7400,2,15,20100,2,8,4840,2,19,10,E,9,8,E,9,15.6,A,7,13.3,A,7,86,A,7,1017,A,7,10,A,7,1.5,A,7,8000,A,7,7620,A,7,2.4,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,16:00,343,1399,168,2,8,216,2,15,115,2,8,17500,2,8,17900,2,15,13100,2,8,2360,2,19,10,E,9,7,E,9,15.6,A,7,13.9,A,7,90,A,7,1017,A,7,20,A,7,1.5,A,7,8000,A,7,7620,A,7,2.3,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,17:00,108,1317,26,2,8,107,2,15,18,2,8,3000,2,8,5100,2,15,2500,2,8,310,2,19,7,E,9,7,E,9,15.6,A,7,12.8,A,7,83,A,7,1017,A,7,360,A,7,1.5,A,7,8000,A,7,7620,A,7,2.3,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,15.0,A,7,13.3,A,7,90,A,7,1017,A,7,0,A,7,0.0,A,7,11200,A,7,7620,A,7,2.4,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,15.0,A,7,12.2,A,7,83,A,7,1018,A,7,0,A,7,0.0,A,7,8000,A,7,7620,A,7,2.5,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,6,E,9,13.9,A,7,12.2,A,7,89,A,7,1018,A,7,0,A,7,0.0,A,7,9600,A,7,77777,A,7,2.6,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,7,E,9,13.3,A,7,11.7,A,7,90,A,7,1018,A,7,0,A,7,0.0,A,7,9600,A,7,77777,A,7,2.6,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,12.8,A,7,11.7,A,7,93,A,7,1018,A,7,0,A,7,0.0,A,7,9600,A,7,77777,A,7,2.7,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,12.2,A,7,11.7,A,7,97,A,7,1019,A,7,180,A,7,2.1,A,7,8000,A,7,77777,A,7,2.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/15/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,8,E,9,12.2,A,7,11.7,A,7,97,A,7,1019,A,7,160,A,7,1.5,A,7,8000,A,7,77777,A,7,2.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/16/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,5,E,9,12.8,A,7,12.2,A,7,96,A,7,1019,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,3.0,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,11.1,A,7,11.1,A,7,100,A,7,1019,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,2.7,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,11.0,A,7,9.0,A,7,87,A,7,1020,A,7,0,A,7,0.0,A,7,6400,A,7,274,A,7,2.5,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,11.0,A,7,8.0,A,7,82,A,7,1019,A,7,0,A,7,0.0,A,7,6400,A,7,3658,A,7,2.2,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,11.0,A,7,7.0,A,7,76,A,7,1020,A,7,0,A,7,0.0,A,7,6400,A,7,3658,A,7,2.2,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,11.0,A,7,9.0,A,7,87,A,7,1020,A,7,250,A,7,1.5,A,7,4800,A,7,183,A,7,2.3,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,07:00,2,175,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,E,9,12.0,A,7,9.0,A,7,82,A,7,1020,A,7,60,A,7,1.5,A,7,4800,A,7,244,A,7,2.3,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,08:00,150,1399,30,2,8,17,2,15,29,2,8,3400,2,8,1100,2,15,3300,2,8,730,2,19,10,E,9,10,E,9,12.0,A,7,9.0,A,7,82,A,7,1021,A,7,150,A,7,2.1,A,7,4800,A,7,244,A,7,2.3,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,09:00,380,1399,90,2,8,0,2,15,90,2,8,10200,2,8,0,2,15,10200,2,8,3300,2,19,10,E,9,10,E,9,12.8,A,7,12.2,A,7,96,A,7,1021,A,7,0,A,7,0.0,A,7,3200,A,7,183,A,7,2.3,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,10:00,568,1399,179,2,8,23,2,15,169,2,8,20000,2,8,1800,2,15,19300,2,8,6260,2,19,10,E,9,10,E,9,12.8,A,7,12.2,A,7,96,A,7,1022,A,7,0,A,7,0.0,A,7,3200,A,7,183,A,7,2.3,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,11:00,698,1399,351,2,8,201,2,15,251,2,8,38000,2,8,20500,2,15,27700,2,8,6260,2,19,10,E,9,10,E,9,13.3,A,7,12.2,A,7,93,A,7,1022,A,7,80,B,8,1.5,A,7,2800,A,7,183,A,7,2.3,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,12:00,762,1399,398,2,8,180,2,15,300,2,8,42800,2,8,18500,2,15,32700,2,8,7740,2,19,7,E,9,7,E,9,13.3,A,7,12.2,A,7,93,A,7,1022,A,7,150,A,7,1.5,A,7,2800,A,7,3658,A,7,2.3,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,13:00,755,1399,430,2,8,370,2,15,229,2,8,46000,2,8,38800,2,15,24900,2,8,5400,2,19,5,E,9,5,E,9,14.4,A,7,12.8,A,7,90,A,7,1021,A,7,0,A,7,0.0,A,7,4000,A,7,77777,A,7,2.3,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,14:00,678,1399,348,2,8,217,2,15,243,2,8,37600,2,8,22000,2,15,26900,2,8,6000,2,19,1,E,9,1,E,9,15.6,A,7,12.8,A,7,83,A,7,1021,A,7,0,A,7,0.0,A,7,4800,A,7,4572,A,7,2.3,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,15:00,537,1399,172,2,8,19,2,15,164,2,8,19200,2,8,1500,2,15,18600,2,8,5930,2,19,6,E,9,5,E,9,15.6,A,7,13.3,A,7,86,A,7,1021,A,7,80,A,7,1.5,A,7,4800,A,7,6096,A,7,2.2,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,16:00,340,1399,135,2,8,75,2,15,117,2,8,14800,2,8,6500,2,15,13200,2,8,2800,2,19,9,E,9,8,E,9,15.6,A,7,13.3,A,7,86,A,7,1021,A,7,0,A,7,0.0,A,7,6400,A,7,6096,A,7,2.2,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,17:00,105,1318,20,2,8,36,2,15,17,2,8,2300,2,8,1900,2,15,2100,2,8,350,2,19,7,E,9,6,E,9,14.4,A,7,13.3,A,7,93,A,7,1021,A,7,280,A,7,4.1,A,7,4800,A,7,77777,A,7,2.2,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.9,A,7,12.8,A,7,93,A,7,1022,A,7,280,A,7,4.6,A,7,6400,A,7,77777,A,7,2.1,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.9,A,7,12.8,A,7,93,A,7,1022,A,7,280,A,7,2.6,A,7,6400,A,7,77777,A,7,2.1,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.8,A,7,12.2,A,7,96,A,7,1023,A,7,180,A,7,1.5,A,7,6400,A,7,77777,A,7,2.1,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,12.2,A,7,11.7,A,7,97,A,7,1023,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,2.1,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,11.7,A,7,11.1,A,7,96,A,7,1023,A,7,190,A,7,1.5,A,7,6400,A,7,77777,A,7,2.1,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,12.2,A,7,11.7,A,7,97,A,7,1023,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,2.1,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/16/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.2,A,7,12.2,A,7,100,A,7,1023,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,2.1,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.1,A,7,10.6,A,7,97,A,7,1023,A,7,190,A,7,2.1,A,7,6400,A,7,77777,A,7,2.1,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.6,A,7,10.6,A,7,100,A,7,1023,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,2.0,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.0,A,7,8.0,A,7,82,A,7,1023,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.8,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.0,A,7,8.0,A,7,82,A,7,1023,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.7,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,7.0,A,7,87,A,7,1023,A,7,170,A,7,1.5,A,7,6400,A,7,77777,A,7,1.7,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,A,7,7.0,A,7,82,A,7,1023,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.6,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,07:00,1,152,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,3,E,9,3,E,9,10.0,A,7,7.0,A,7,82,A,7,1024,A,7,0,A,7,0.0,A,7,2400,A,7,77777,A,7,1.6,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,08:00,146,1400,41,2,8,104,2,15,30,2,8,4400,2,8,5200,2,15,3800,2,8,530,2,19,0,E,9,0,E,9,12.0,A,7,8.0,A,7,76,A,7,1025,A,7,0,A,7,0.0,A,7,3200,A,7,77777,A,7,1.6,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,09:00,375,1400,210,2,8,488,2,15,78,2,8,21300,2,8,41200,2,15,10200,2,8,1390,2,19,4,E,9,4,E,9,12.0,A,7,8.0,A,7,76,A,7,1025,A,7,0,A,7,0.0,A,7,3200,A,7,77777,A,7,1.5,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,10:00,563,1400,357,2,8,645,2,15,96,2,8,37100,2,8,61300,2,15,12400,2,8,1890,2,19,3,E,9,3,E,9,13.0,A,7,9.0,A,7,77,A,7,1025,A,7,70,A,7,1.5,A,7,3200,A,7,77777,A,7,1.5,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,11:00,693,1400,457,2,8,625,2,15,146,2,8,47100,2,8,60800,2,15,16800,2,8,2970,2,19,3,E,9,3,E,9,13.9,A,7,13.3,A,7,96,A,7,1025,A,7,30,A,7,1.5,A,7,2000,A,7,77777,A,7,1.5,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,12:00,758,1400,458,2,8,443,2,15,217,2,8,47600,2,8,44800,2,15,23300,2,8,4860,2,19,0,E,9,0,E,9,13.9,A,7,13.9,A,7,100,A,7,1024,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.5,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,13:00,751,1400,468,2,8,516,2,15,190,2,8,49300,2,8,52200,2,15,21200,2,8,4180,2,19,0,E,9,0,E,9,15.0,A,7,13.3,A,7,90,A,7,1024,A,7,30,A,7,1.5,A,7,9600,A,7,77777,A,7,1.5,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,14:00,674,1400,471,2,8,656,2,15,154,2,8,48300,2,8,63300,2,15,17700,2,8,3040,2,19,0,E,9,0,E,9,16.1,A,7,12.8,A,7,81,A,7,1023,A,7,0,A,7,0.0,A,7,9600,A,7,77777,A,7,1.5,E,8,0.116,F,8,0.160,F,8,0,1,A,7
11/17/2004,15:00,533,1400,328,2,8,517,2,15,130,2,8,34300,2,8,49000,2,15,15600,2,8,2530,2,19,0,E,9,0,E,9,17.8,A,7,12.8,A,7,73,A,7,1023,A,7,350,A,7,1.5,A,7,12800,A,7,77777,A,7,1.5,E,8,0.116,F,8,0.160,F,8,0,1,A,7
