datetime,dewptm,hum,precipm,pressurem,rain,tempm,vism,wgustm,wspdm
2011-01-17 17:56:00,10.0,93.0,-9999.0,1020.7,0.0,11.1,14.5,-9999.0,20.399999999999999
2011-01-17 18:56:00,10.0,96.0,-9999.0,1020.7,0.0,10.6,16.100000000000001,-9999.0,18.5
2011-01-17 19:56:00,9.4000000000000004,92.0,-9999.0,1020.9,0.0,10.6,14.5,-9999.0,9.3000000000000007
2011-01-17 20:56:00,9.4000000000000004,92.0,-9999.0,1020.9,0.0,10.6,12.9,-9999.0,5.5999999999999996
2011-01-17 21:56:00,8.9000000000000004,93.0,-9999.0,1020.7,0.0,10.0,8.0,-9999.0,5.5999999999999996
2011-01-17 22:08:00,8.0,93.0,-9999.0,1020.9,0.0,9.0,4.0,-9999.0,11.1
2011-01-17 22:12:00,9.0,100.0,-9999.0,1020.9,0.0,9.0,0.80000000000000004,-9999.0,7.4000000000000004
2011-01-17 22:30:00,9.0,100.0,-9999.0,1020.9,0.0,9.0,0.40000000000000002,-9999.0,11.1
2011-01-17 22:34:00,8.0,93.0,-9999.0,1020.9,0.0,9.0,0.20000000000000001,-9999.0,9.3000000000000007
2011-01-17 22:42:00,8.0,93.0,-9999.0,1020.9,0.0,9.0,0.10000000000000001,-9999.0,5.5999999999999996
2011-01-17 22:56:00,8.3000000000000007,96.0,-9999.0,1020.7,0.0,8.9000000000000004,0.40000000000000002,-9999.0,0.0
2011-01-17 23:08:00,8.0,93.0,-9999.0,1020.5,0.0,9.0,0.20000000000000001,-9999.0,0.0
2011-01-17 23:44:00,8.0,93.0,-9999.0,1020.5,0.0,9.0,0.20000000000000001,-9999.0,0.0
2011-01-17 23:56:00,8.9000000000000004,97.0,-9999.0,1020.4,0.0,9.4000000000000004,0.20000000000000001,-9999.0,0.0
2011-01-18 00:56:00,8.0,93.0,-9999.0,1019.9,0.0,9.0,0.10000000000000001,-9999.0,0.0
2011-01-18 01:56:00,8.3000000000000007,96.0,-9999.0,1020.4,0.0,8.9000000000000004,0.10000000000000001,-9999.0,9.3000000000000007
2011-01-18 02:56:00,8.3000000000000007,96.0,-9999.0,1020.4,0.0,8.9000000000000004,0.10000000000000001,-9999.0,0.0
2011-01-18 03:56:00,8.3000000000000007,96.0,-9999.0,1020.4,0.0,8.9000000000000004,0.10000000000000001,-9999.0,0.0
2011-01-18 04:56:00,8.3000000000000007,100.0,-9999.0,1020.0,0.0,8.3000000000000007,0.20000000000000001,-9999.0,0.0
2011-01-18 05:03:00,8.0,100.0,-9999.0,1019.9,0.0,8.0,0.20000000000000001,-9999.0,0.0
2011-01-18 05:56:00,7.7999999999999998,97.0,-9999.0,1020.1,0.0,8.3000000000000007,0.10000000000000001,-9999.0,0.0
2011-01-18 06:56:00,7.7999999999999998,100.0,-9999.0,1020.5,0.0,7.7999999999999998,0.10000000000000001,-9999.0,0.0
2011-01-18 07:34:00,7.0,93.0,-9999.0,1020.2,0.0,8.0,2.3999999999999999,-9999.0,5.5999999999999996
2011-01-18 07:41:00,7.0,93.0,-9999.0,1020.2,0.0,8.0,2.3999999999999999,-9999.0,5.5999999999999996
2011-01-18 07:56:00,7.2000000000000002,96.0,-9999.0,1020.3,0.0,7.7999999999999998,4.7999999999999998,-9999.0,5.5999999999999996
2011-01-18 08:56:00,7.7999999999999998,86.0,-9999.0,1020.7,0.0,10.0,9.6999999999999993,-9999.0,0.0
2011-01-18 09:56:00,8.3000000000000007,89.0,-9999.0,1021.0,0.0,10.0,11.300000000000001,-9999.0,0.0
2011-01-18 10:56:00,8.9000000000000004,80.0,-9999.0,1020.9,0.0,12.199999999999999,12.9,-9999.0,7.4000000000000004
2011-01-18 11:56:00,9.0,82.0,-9999.0,1019.9,0.0,12.0,16.100000000000001,-9999.0,13.0
2011-01-18 12:56:00,9.4000000000000004,80.0,-9999.0,1019.1,0.0,12.800000000000001,16.100000000000001,-9999.0,9.3000000000000007
2011-01-18 13:56:00,9.4000000000000004,77.0,-9999.0,1018.5,0.0,13.300000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-18 14:56:00,9.4000000000000004,80.0,-9999.0,1018.2,0.0,12.800000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-18 15:56:00,7.7999999999999998,67.0,-9999.0,1018.3,0.0,13.9,16.100000000000001,-9999.0,0.0
2011-01-18 16:56:00,7.2000000000000002,64.0,-9999.0,1018.0,0.0,13.9,16.100000000000001,-9999.0,0.0
2011-01-18 17:56:00,8.3000000000000007,69.0,-9999.0,1018.4,0.0,13.9,16.100000000000001,-9999.0,13.0
2011-01-18 18:56:00,8.3000000000000007,72.0,-9999.0,1018.5,0.0,13.300000000000001,16.100000000000001,-9999.0,0.0
2011-01-18 19:56:00,7.7999999999999998,72.0,-9999.0,1018.6,0.0,12.800000000000001,16.100000000000001,-9999.0,0.0
2011-01-18 20:56:00,7.2000000000000002,69.0,-9999.0,1018.7,0.0,12.800000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-18 21:56:00,7.7999999999999998,77.0,-9999.0,1019.2,0.0,11.699999999999999,16.100000000000001,-9999.0,7.4000000000000004
2011-01-18 22:56:00,8.3000000000000007,74.0,-9999.0,1019.3,0.0,12.800000000000001,16.100000000000001,-9999.0,27.800000000000001
2011-01-18 23:56:00,7.7999999999999998,77.0,-9999.0,1019.2,0.0,11.699999999999999,16.100000000000001,-9999.0,29.600000000000001
2011-01-19 00:56:00,7.2000000000000002,77.0,-9999.0,1018.7,0.0,11.1,16.100000000000001,-9999.0,24.100000000000001
2011-01-19 01:56:00,7.7999999999999998,80.0,-9999.0,1019.6,0.0,11.1,16.100000000000001,-9999.0,27.800000000000001
2011-01-19 02:56:00,8.3000000000000007,86.0,-9999.0,1019.3,0.0,10.6,16.100000000000001,-9999.0,33.299999999999997
2011-01-19 03:56:00,8.3000000000000007,86.0,-9999.0,1019.2,0.0,10.6,16.100000000000001,-9999.0,22.199999999999999
2011-01-19 04:56:00,8.3000000000000007,86.0,-9999.0,1018.7,0.0,10.6,16.100000000000001,-9999.0,35.200000000000003
2011-01-19 05:37:00,9.0,88.0,-9999.0,1018.8,0.0,11.0,16.100000000000001,51.899999999999999,40.700000000000003
2011-01-19 05:56:00,8.3000000000000007,86.0,-9999.0,1018.8,0.0,10.6,16.100000000000001,48.200000000000003,35.200000000000003
2011-01-19 06:56:00,8.3000000000000007,86.0,-9999.0,1019.4,0.0,10.6,16.100000000000001,-9999.0,25.899999999999999
2011-01-19 07:56:00,8.3000000000000007,86.0,-9999.0,1019.6,0.0,10.6,16.100000000000001,-9999.0,18.5
2011-01-19 08:56:00,8.9000000000000004,80.0,-9999.0,1019.9,0.0,12.199999999999999,16.100000000000001,-9999.0,11.1
2011-01-19 09:56:00,8.9000000000000004,77.0,-9999.0,1020.1,0.0,12.800000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-19 10:56:00,8.3000000000000007,74.0,-9999.0,1020.3,0.0,12.800000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-19 11:56:00,8.0,67.0,-9999.0,1019.5,0.0,14.0,16.100000000000001,-9999.0,9.3000000000000007
2011-01-19 12:56:00,8.9000000000000004,67.0,-9999.0,1018.3,0.0,15.0,16.100000000000001,-9999.0,7.4000000000000004
2011-01-19 13:56:00,9.4000000000000004,67.0,-9999.0,1017.3,0.0,15.6,16.100000000000001,-9999.0,16.699999999999999
2011-01-19 14:56:00,8.9000000000000004,67.0,-9999.0,1017.3,0.0,15.0,16.100000000000001,-9999.0,25.899999999999999
2011-01-19 15:56:00,9.4000000000000004,72.0,-9999.0,1017.4,0.0,14.4,16.100000000000001,-9999.0,22.199999999999999
2011-01-19 16:56:00,8.9000000000000004,75.0,-9999.0,1017.7,0.0,13.300000000000001,16.100000000000001,-9999.0,18.5
2011-01-19 17:56:00,8.9000000000000004,83.0,-9999.0,1017.6,0.0,11.699999999999999,16.100000000000001,-9999.0,24.100000000000001
2011-01-19 18:56:00,8.9000000000000004,80.0,-9999.0,1017.7,0.0,12.199999999999999,16.100000000000001,-9999.0,18.5
2011-01-19 19:56:00,8.3000000000000007,77.0,-9999.0,1018.2,0.0,12.199999999999999,16.100000000000001,-9999.0,16.699999999999999
2011-01-19 20:56:00,7.2000000000000002,72.0,-9999.0,1018.3,0.0,12.199999999999999,16.100000000000001,-9999.0,5.5999999999999996
2011-01-19 21:56:00,7.7999999999999998,83.0,-9999.0,1018.3,0.0,10.6,16.100000000000001,-9999.0,7.4000000000000004
2011-01-19 22:56:00,6.0999999999999996,69.0,-9999.0,1018.6,0.0,11.699999999999999,16.100000000000001,-9999.0,7.4000000000000004
2011-01-19 23:56:00,6.7000000000000002,83.0,-9999.0,1018.9,0.0,9.4000000000000004,16.100000000000001,-9999.0,0.0
2011-01-20 00:56:00,6.7000000000000002,80.0,-9999.0,1019.1,0.0,10.0,16.100000000000001,-9999.0,0.0
2011-01-20 01:56:00,5.5999999999999996,77.0,-9999.0,1019.8,0.0,9.4000000000000004,16.100000000000001,-9999.0,0.0
2011-01-20 02:56:00,4.4000000000000004,68.0,-9999.0,1020.3,0.0,10.0,16.100000000000001,-9999.0,7.4000000000000004
2011-01-20 03:56:00,2.7999999999999998,68.0,-9999.0,1020.6,0.0,8.3000000000000007,16.100000000000001,-9999.0,11.1
2011-01-20 04:56:00,3.8999999999999999,57.0,-9999.0,1020.6,0.0,12.199999999999999,16.100000000000001,-9999.0,22.199999999999999
2011-01-20 05:56:00,2.7999999999999998,53.0,-9999.0,1020.9,0.0,12.199999999999999,16.100000000000001,35.200000000000003,18.5
2011-01-20 06:56:00,4.4000000000000004,61.0,-9999.0,1021.5,0.0,11.699999999999999,16.100000000000001,-9999.0,11.1
2011-01-20 07:56:00,4.4000000000000004,59.0,-9999.0,1022.0,0.0,12.199999999999999,16.100000000000001,-9999.0,18.5
2011-01-20 08:56:00,3.8999999999999999,57.0,-9999.0,1022.9,0.0,12.199999999999999,16.100000000000001,-9999.0,18.5
2011-01-20 09:56:00,4.4000000000000004,57.0,-9999.0,1022.7,0.0,12.800000000000001,16.100000000000001,-9999.0,16.699999999999999
2011-01-20 10:56:00,2.0,44.0,-9999.0,1022.9,0.0,14.0,16.100000000000001,-9999.0,0.0
2011-01-20 11:56:00,0.59999999999999998,36.0,-9999.0,1022.0,0.0,15.6,16.100000000000001,-9999.0,0.0
2011-01-20 12:56:00,1.7,37.0,-9999.0,1021.3,0.0,16.699999999999999,16.100000000000001,-9999.0,0.0
2011-01-20 13:56:00,1.0,34.0,-9999.0,1020.5,0.0,17.0,16.100000000000001,-9999.0,0.0
2011-01-20 14:56:00,2.2000000000000002,37.0,-9999.0,1020.6,0.0,17.199999999999999,16.100000000000001,-9999.0,0.0
2011-01-20 15:56:00,2.2000000000000002,38.0,-9999.0,1020.6,0.0,16.699999999999999,16.100000000000001,-9999.0,0.0
2011-01-20 16:56:00,2.2000000000000002,42.0,-9999.0,1020.7,0.0,15.0,16.100000000000001,-9999.0,5.5999999999999996
2011-01-20 17:56:00,5.5999999999999996,60.0,-9999.0,1020.8,0.0,13.300000000000001,16.100000000000001,-9999.0,0.0
2011-01-20 18:56:00,3.8999999999999999,51.0,-9999.0,1020.7,0.0,13.9,16.100000000000001,-9999.0,0.0
2011-01-20 19:56:00,5.0,59.0,-9999.0,1020.8,0.0,12.800000000000001,16.100000000000001,-9999.0,0.0
2011-01-20 20:56:00,4.4000000000000004,63.0,-9999.0,1021.2,0.0,11.1,16.100000000000001,-9999.0,0.0
2011-01-20 21:56:00,5.0,66.0,-9999.0,1021.4,0.0,11.1,16.100000000000001,-9999.0,5.5999999999999996
2011-01-20 22:56:00,4.4000000000000004,63.0,-9999.0,1021.5,0.0,11.1,16.100000000000001,-9999.0,5.5999999999999996
2011-01-20 23:56:00,5.0,80.0,-9999.0,1021.1,0.0,8.3000000000000007,16.100000000000001,-9999.0,5.5999999999999996
2011-01-21 00:56:00,4.4000000000000004,79.0,-9999.0,1020.7,0.0,7.7999999999999998,16.100000000000001,-9999.0,0.0
2011-01-21 01:56:00,3.8999999999999999,80.0,-9999.0,1021.0,0.0,7.2000000000000002,16.100000000000001,-9999.0,5.5999999999999996
2011-01-21 02:56:00,5.5999999999999996,83.0,-9999.0,1020.6,0.0,8.3000000000000007,16.100000000000001,-9999.0,0.0
2011-01-21 03:56:00,3.8999999999999999,82.0,-9999.0,1020.4,0.0,6.7000000000000002,16.100000000000001,-9999.0,0.0
2011-01-21 04:56:00,7.7999999999999998,90.0,-9999.0,1020.3,0.0,9.4000000000000004,16.100000000000001,-9999.0,9.3000000000000007
2011-01-21 05:56:00,5.0,86.0,-9999.0,1020.3,0.0,7.2000000000000002,12.9,-9999.0,0.0
2011-01-21 06:56:00,5.5999999999999996,86.0,-9999.0,1020.7,0.0,7.7999999999999998,9.6999999999999993,-9999.0,0.0
2011-01-21 07:56:00,6.0999999999999996,86.0,-9999.0,1021.1,0.0,8.3000000000000007,9.6999999999999993,-9999.0,0.0
2011-01-21 08:56:00,7.7999999999999998,86.0,-9999.0,1021.3,0.0,10.0,9.6999999999999993,-9999.0,0.0
2011-01-21 09:56:00,8.3000000000000007,83.0,-9999.0,1021.6,0.0,11.1,9.6999999999999993,-9999.0,0.0
2011-01-21 10:56:00,8.3000000000000007,77.0,-9999.0,1021.3,0.0,12.199999999999999,9.6999999999999993,-9999.0,7.4000000000000004
2011-01-21 11:56:00,8.9000000000000004,80.0,-9999.0,1020.5,0.0,12.199999999999999,8.0,-9999.0,7.4000000000000004
2011-01-21 12:56:00,8.9000000000000004,77.0,-9999.0,1019.7,0.0,12.800000000000001,8.0,-9999.0,7.4000000000000004
2011-01-21 13:56:00,9.4000000000000004,77.0,-9999.0,1019.0,0.0,13.300000000000001,8.0,-9999.0,7.4000000000000004
2011-01-21 14:56:00,9.4000000000000004,74.0,-9999.0,1018.6,0.0,13.9,9.6999999999999993,-9999.0,5.5999999999999996
2011-01-21 15:56:00,8.3000000000000007,69.0,-9999.0,1018.4,0.0,13.9,9.6999999999999993,-9999.0,0.0
2011-01-21 16:56:00,7.2000000000000002,62.0,-9999.0,1018.1,0.0,14.4,11.300000000000001,-9999.0,11.1
2011-01-21 17:56:00,5.0,57.0,-9999.0,1018.1,0.0,13.300000000000001,16.100000000000001,-9999.0,20.399999999999999
2011-01-21 18:56:00,3.8999999999999999,55.0,-9999.0,1018.3,0.0,12.800000000000001,16.100000000000001,-9999.0,16.699999999999999
2011-01-21 19:56:00,5.0,62.0,-9999.0,1018.3,0.0,12.199999999999999,16.100000000000001,-9999.0,11.1
2011-01-21 20:56:00,5.5999999999999996,66.0,-9999.0,1018.3,0.0,11.699999999999999,16.100000000000001,-9999.0,11.1
2011-01-21 21:56:00,7.7999999999999998,83.0,-9999.0,1018.4,0.0,10.6,16.100000000000001,-9999.0,5.5999999999999996
2011-01-21 22:56:00,5.0,66.0,-9999.0,1018.5,0.0,11.1,16.100000000000001,-9999.0,0.0
2011-01-21 23:56:00,6.7000000000000002,77.0,-9999.0,1018.2,0.0,10.6,16.100000000000001,-9999.0,0.0
2011-01-22 00:56:00,6.0999999999999996,74.0,-9999.0,1017.7,0.0,10.6,16.100000000000001,-9999.0,0.0
2011-01-22 01:56:00,4.4000000000000004,74.0,-9999.0,1017.8,0.0,8.9000000000000004,16.100000000000001,-9999.0,0.0
2011-01-22 02:56:00,5.5999999999999996,83.0,-9999.0,1016.9,0.0,8.3000000000000007,16.100000000000001,-9999.0,5.5999999999999996
2011-01-22 03:56:00,6.7000000000000002,90.0,-9999.0,1017.0,0.0,8.3000000000000007,16.100000000000001,-9999.0,0.0
2011-01-22 04:56:00,6.0999999999999996,86.0,-9999.0,1016.9,0.0,8.3000000000000007,16.100000000000001,-9999.0,0.0
2011-01-22 05:56:00,5.5999999999999996,90.0,-9999.0,1017.1,0.0,7.2000000000000002,16.100000000000001,-9999.0,5.5999999999999996
2011-01-22 06:56:00,6.0999999999999996,89.0,-9999.0,1017.2,0.0,7.7999999999999998,16.100000000000001,-9999.0,5.5999999999999996
2011-01-22 07:56:00,6.0999999999999996,86.0,-9999.0,1017.2,0.0,8.3000000000000007,16.100000000000001,-9999.0,5.5999999999999996
2011-01-22 08:56:00,6.7000000000000002,71.0,-9999.0,1017.1,0.0,11.699999999999999,16.100000000000001,-9999.0,9.3000000000000007
2011-01-22 09:56:00,8.3000000000000007,80.0,-9999.0,1017.4,0.0,11.699999999999999,16.100000000000001,-9999.0,9.3000000000000007
2011-01-22 10:56:00,8.9000000000000004,80.0,-9999.0,1017.3,0.0,12.199999999999999,16.100000000000001,-9999.0,11.1
2011-01-22 11:56:00,10.0,80.0,-9999.0,1016.5,0.0,13.300000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-22 12:56:00,8.9000000000000004,70.0,-9999.0,1015.8,0.0,14.4,16.100000000000001,-9999.0,0.0
2011-01-22 13:56:00,9.4000000000000004,72.0,-9999.0,1015.4,0.0,14.4,16.100000000000001,-9999.0,0.0
2011-01-22 14:56:00,8.3000000000000007,58.0,-9999.0,1015.0,0.0,16.699999999999999,16.100000000000001,-9999.0,0.0
2011-01-22 15:56:00,7.7999999999999998,52.0,-9999.0,1014.9,0.0,17.800000000000001,16.100000000000001,-9999.0,14.800000000000001
2011-01-22 16:56:00,6.0999999999999996,52.0,-9999.0,1014.8,0.0,16.100000000000001,16.100000000000001,-9999.0,11.1
2011-01-22 17:56:00,6.0,52.0,-9999.0,1014.8,0.0,16.0,16.100000000000001,-9999.0,5.5999999999999996
2011-01-22 18:56:00,7.7999999999999998,67.0,-9999.0,1015.1,0.0,13.9,16.100000000000001,-9999.0,0.0
2011-01-22 19:56:00,6.7000000000000002,67.0,-9999.0,1015.5,0.0,12.800000000000001,16.100000000000001,-9999.0,0.0
2011-01-22 20:56:00,7.2000000000000002,74.0,-9999.0,1016.2,0.0,11.699999999999999,16.100000000000001,-9999.0,0.0
2011-01-22 21:56:00,5.5999999999999996,71.0,-9999.0,1016.9,0.0,10.6,16.100000000000001,-9999.0,5.5999999999999996
2011-01-22 22:56:00,5.5999999999999996,71.0,-9999.0,1016.9,0.0,10.6,16.100000000000001,-9999.0,11.1
2011-01-22 23:56:00,3.8999999999999999,51.0,-9999.0,1016.5,0.0,13.9,16.100000000000001,-9999.0,14.800000000000001
2011-01-23 00:56:00,5.0,59.0,-9999.0,1015.9,0.0,12.800000000000001,16.100000000000001,-9999.0,16.699999999999999
2011-01-23 01:56:00,3.8999999999999999,55.0,-9999.0,1016.8,0.0,12.800000000000001,16.100000000000001,-9999.0,11.1
2011-01-23 02:56:00,2.2000000000000002,54.0,-9999.0,1017.5,0.0,11.1,16.100000000000001,-9999.0,16.699999999999999
2011-01-23 03:56:00,3.2999999999999998,59.0,-9999.0,1018.4,0.0,11.1,16.100000000000001,-9999.0,11.1
2011-01-23 04:56:00,2.2000000000000002,52.0,-9999.0,1018.8,0.0,11.699999999999999,16.100000000000001,-9999.0,11.1
2011-01-23 05:56:00,2.2000000000000002,61.0,-9999.0,1019.1,0.0,9.4000000000000004,16.100000000000001,-9999.0,9.3000000000000007
2011-01-23 06:56:00,0.59999999999999998,52.0,-9999.0,1019.9,0.0,10.0,16.100000000000001,-9999.0,7.4000000000000004
2011-01-23 07:56:00,-1.0,41.0,-9999.0,1020.2,0.0,12.0,16.100000000000001,-9999.0,5.5999999999999996
2011-01-23 08:56:00,1.7,44.0,-9999.0,1021.2,0.0,13.9,16.100000000000001,-9999.0,0.0
2011-01-23 09:56:00,5.0,55.0,-9999.0,1021.5,0.0,13.9,16.100000000000001,-9999.0,7.4000000000000004
2011-01-23 10:56:00,4.4000000000000004,47.0,-9999.0,1021.6,0.0,15.6,16.100000000000001,-9999.0,9.3000000000000007
2011-01-23 11:56:00,8.3000000000000007,67.0,-9999.0,1020.8,0.0,14.4,16.100000000000001,-9999.0,11.1
2011-01-23 12:56:00,7.2000000000000002,56.0,-9999.0,1020.9,0.0,16.100000000000001,16.100000000000001,-9999.0,0.0
2011-01-23 13:56:00,8.3000000000000007,67.0,-9999.0,1020.3,0.0,14.4,16.100000000000001,-9999.0,11.1
2011-01-23 14:56:00,6.7000000000000002,54.0,-9999.0,1020.4,0.0,16.100000000000001,16.100000000000001,-9999.0,0.0
2011-01-23 15:56:00,3.8999999999999999,46.0,-9999.0,1020.4,0.0,15.6,16.100000000000001,-9999.0,0.0
2011-01-23 16:56:00,2.2000000000000002,41.0,-9999.0,1020.5,0.0,15.6,16.100000000000001,-9999.0,0.0
2011-01-23 17:56:00,2.0,39.0,-9999.0,1020.9,0.0,16.0,16.100000000000001,-9999.0,0.0
2011-01-23 18:56:00,3.2999999999999998,51.0,-9999.0,1021.6,0.0,13.300000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-23 19:56:00,4.4000000000000004,63.0,-9999.0,1022.2,0.0,11.1,16.100000000000001,-9999.0,9.3000000000000007
2011-01-23 20:56:00,1.1000000000000001,48.0,-9999.0,1022.1,0.0,11.699999999999999,16.100000000000001,-9999.0,7.4000000000000004
2011-01-23 21:56:00,1.7,57.0,-9999.0,1022.1,0.0,10.0,16.100000000000001,-9999.0,7.4000000000000004
2011-01-23 22:56:00,3.8999999999999999,66.0,-9999.0,1022.0,0.0,10.0,16.100000000000001,-9999.0,0.0
2011-01-23 23:56:00,3.8999999999999999,74.0,-9999.0,1021.8,0.0,8.3000000000000007,16.100000000000001,-9999.0,0.0
2011-01-24 00:56:00,3.2999999999999998,63.0,-9999.0,1021.9,0.0,10.0,16.100000000000001,-9999.0,0.0
2011-01-24 01:56:00,3.8999999999999999,74.0,-9999.0,1022.0,0.0,8.3000000000000007,16.100000000000001,-9999.0,0.0
2011-01-24 02:56:00,4.4000000000000004,79.0,-9999.0,1021.9,0.0,7.7999999999999998,16.100000000000001,-9999.0,5.5999999999999996
2011-01-24 03:56:00,3.2999999999999998,79.0,-9999.0,1021.4,0.0,6.7000000000000002,16.100000000000001,-9999.0,7.4000000000000004
2011-01-24 04:56:00,5.5999999999999996,86.0,-9999.0,1020.9,0.0,7.7999999999999998,16.100000000000001,-9999.0,7.4000000000000004
2011-01-24 05:56:00,2.7999999999999998,76.0,-9999.0,1021.0,0.0,6.7000000000000002,16.100000000000001,-9999.0,0.0
2011-01-24 06:56:00,3.8999999999999999,80.0,-9999.0,1021.1,0.0,7.2000000000000002,16.100000000000001,-9999.0,5.5999999999999996
2011-01-24 07:56:00,4.4000000000000004,82.0,-9999.0,1021.5,0.0,7.2000000000000002,16.100000000000001,-9999.0,7.4000000000000004
2011-01-24 08:56:00,7.2000000000000002,77.0,-9999.0,1021.8,0.0,11.1,16.100000000000001,-9999.0,0.0
2011-01-24 09:56:00,8.3000000000000007,83.0,-9999.0,1021.8,0.0,11.1,9.6999999999999993,-9999.0,5.5999999999999996
2011-01-24 10:56:00,7.7999999999999998,77.0,-9999.0,1021.8,0.0,11.699999999999999,12.9,-9999.0,5.5999999999999996
2011-01-24 11:56:00,8.3000000000000007,77.0,-9999.0,1020.7,0.0,12.199999999999999,14.5,-9999.0,5.5999999999999996
2011-01-24 12:56:00,8.9000000000000004,75.0,-9999.0,1019.9,0.0,13.300000000000001,16.100000000000001,-9999.0,7.4000000000000004
2011-01-24 13:56:00,8.9000000000000004,75.0,-9999.0,1019.6,0.0,13.300000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-24 14:56:00,8.9000000000000004,75.0,-9999.0,1019.6,0.0,13.300000000000001,16.100000000000001,-9999.0,0.0
2011-01-24 15:56:00,6.0999999999999996,52.0,-9999.0,1019.7,0.0,16.100000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-24 16:56:00,5.0,53.0,-9999.0,1019.8,0.0,14.4,16.100000000000001,-9999.0,25.899999999999999
2011-01-24 17:56:00,6.0999999999999996,64.0,-9999.0,1019.5,0.0,12.800000000000001,16.100000000000001,-9999.0,18.5
2011-01-24 18:56:00,7.2000000000000002,72.0,-9999.0,1020.0,0.0,12.199999999999999,16.100000000000001,-9999.0,5.5999999999999996
2011-01-24 19:56:00,7.2000000000000002,74.0,-9999.0,1020.1,0.0,11.699999999999999,16.100000000000001,-9999.0,9.3000000000000007
2011-01-24 20:56:00,7.2000000000000002,74.0,-9999.0,1020.5,0.0,11.699999999999999,16.100000000000001,-9999.0,7.4000000000000004
2011-01-24 21:56:00,6.0999999999999996,74.0,-9999.0,1020.4,0.0,10.6,16.100000000000001,-9999.0,0.0
2011-01-24 22:56:00,3.8999999999999999,61.0,-9999.0,1020.6,0.0,11.1,16.100000000000001,-9999.0,0.0
2011-01-24 23:56:00,3.8999999999999999,63.0,-9999.0,1020.3,0.0,10.6,16.100000000000001,-9999.0,0.0
2011-01-25 00:56:00,5.5999999999999996,74.0,-9999.0,1020.1,0.0,10.0,16.100000000000001,-9999.0,0.0
2011-01-25 01:56:00,6.0999999999999996,80.0,-9999.0,1019.8,0.0,9.4000000000000004,16.100000000000001,-9999.0,0.0
2011-01-25 02:56:00,6.0999999999999996,80.0,-9999.0,1020.0,0.0,9.4000000000000004,16.100000000000001,-9999.0,0.0
2011-01-25 03:56:00,5.5999999999999996,83.0,-9999.0,1019.7,0.0,8.3000000000000007,16.100000000000001,-9999.0,0.0
2011-01-25 04:56:00,6.0999999999999996,86.0,-9999.0,1019.6,0.0,8.3000000000000007,16.100000000000001,-9999.0,0.0
2011-01-25 05:56:00,8.3000000000000007,89.0,-9999.0,1019.6,0.0,10.0,16.100000000000001,-9999.0,0.0
2011-01-25 06:56:00,8.0,93.0,-9999.0,1020.2,0.0,9.0,16.100000000000001,-9999.0,0.0
2011-01-25 07:56:00,7.2000000000000002,86.0,-9999.0,1020.7,0.0,9.4000000000000004,14.5,-9999.0,0.0
2011-01-25 08:56:00,8.3000000000000007,86.0,-9999.0,1021.1,0.0,10.6,12.9,-9999.0,7.4000000000000004
2011-01-25 09:56:00,8.9000000000000004,80.0,-9999.0,1021.4,0.0,12.199999999999999,12.9,-9999.0,0.0
2011-01-25 10:56:00,8.9000000000000004,77.0,-9999.0,1021.1,0.0,12.800000000000001,12.9,-9999.0,5.5999999999999996
2011-01-25 11:56:00,8.9000000000000004,72.0,-9999.0,1020.5,0.0,13.9,12.9,-9999.0,0.0
2011-01-25 12:56:00,5.5999999999999996,45.0,-9999.0,1019.6,0.0,17.800000000000001,14.5,-9999.0,5.5999999999999996
2011-01-25 13:56:00,6.0999999999999996,48.0,-9999.0,1018.6,0.0,17.199999999999999,16.100000000000001,-9999.0,0.0
2011-01-25 14:56:00,5.5999999999999996,45.0,-9999.0,1018.0,0.0,17.800000000000001,16.100000000000001,-9999.0,0.0
2011-01-25 15:56:00,6.0999999999999996,46.0,-9999.0,1017.7,0.0,17.800000000000001,16.100000000000001,-9999.0,0.0
2011-01-25 16:56:00,7.7999999999999998,58.0,-9999.0,1018.0,0.0,16.100000000000001,16.100000000000001,-9999.0,7.4000000000000004
2011-01-25 17:56:00,7.2000000000000002,64.0,-9999.0,1018.6,0.0,13.9,16.100000000000001,-9999.0,18.5
2011-01-25 18:56:00,6.7000000000000002,64.0,-9999.0,1019.0,0.0,13.300000000000001,16.100000000000001,-9999.0,9.3000000000000007
2011-01-25 19:56:00,7.2000000000000002,67.0,-9999.0,1019.1,0.0,13.300000000000001,16.100000000000001,-9999.0,0.0
2011-01-25 20:56:00,6.7000000000000002,67.0,-9999.0,1019.3,0.0,12.800000000000001,16.100000000000001,-9999.0,5.5999999999999996
2011-01-25 21:56:00,6.0999999999999996,62.0,-9999.0,1019.3,0.0,13.300000000000001,16.100000000000001,-9999.0,0.0
2011-01-25 22:56:00,6.0999999999999996,71.0,-9999.0,1019.4,0.0,11.1,16.100000000000001,-9999.0,0.0
